IMPL,PARAMS,MEAN,SSD,SEM,RSE,CI95LO,CI95UP
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 5000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.75!N!data_size: 2048!N!compression_rate: 0.5!N!preprocessing_time: 2!N!,79619.21241899999,817.7748900883594,258.60312659730704,0.00324799905375094,79112.35029086926,80126.07454713072
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 5000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.75!N!data_size: 2048!N!compression_rate: 0.5!N!preprocessing_time: 5!N!,95316.936552,763.3689650153746,241.3984624533976,0.0025325872944070445,94843.79556559134,95790.07753840866
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 5000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.75!N!data_size: 2048!N!compression_rate: 0.8!N!preprocessing_time: 2!N!,57965.9109362,995.3477710132507,314.7566020373594,0.0054300294251184164,57348.98799620678,58582.833876193225
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 5000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.75!N!data_size: 2048!N!compression_rate: 0.8!N!preprocessing_time: 5!N!,72294.32834189999,818.3223010488312,258.77623314243016,0.0035794818082907605,71787.12692494084,72801.52975885915
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 5000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.75!N!data_size: 4096!N!compression_rate: 0.5!N!preprocessing_time: 2!N!,140816.9173961,1554.5044322567146,491.5774638758138,0.00349089777681377,139853.4255669034,141780.4092252966
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 5000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.75!N!data_size: 4096!N!compression_rate: 0.5!N!preprocessing_time: 5!N!,155378.0898358,807.9470330009844,255.49528530583373,0.0016443456447162873,154877.31907660057,155878.86059499942
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 5000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.75!N!data_size: 4096!N!compression_rate: 0.8!N!preprocessing_time: 2!N!,95072.5795156,760.7460441700775,240.56902205405032,0.0025303723037679495,94601.06423237406,95544.09479882593
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 5000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.75!N!data_size: 4096!N!compression_rate: 0.8!N!preprocessing_time: 5!N!,112178.24433069998,1131.8756834722953,357.93051879322553,0.0031907302608342766,111476.70051386526,112879.7881475347
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 5000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 1024!N!compression_rate: 0.5!N!preprocessing_time: 2!N!,42069.3663053,643.2791914272325,203.42274163015156,0.004835412545886718,41670.6577317049,42468.074878895095
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 5000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 1024!N!compression_rate: 0.5!N!preprocessing_time: 5!N!,57269.41993720001,722.3455119884824,228.4257075484068,0.0039886157009952575,56821.70555040513,57717.134323994884
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 5000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 1024!N!compression_rate: 0.8!N!preprocessing_time: 2!N!,28546.944069699995,236.27255964943242,74.7159437090201,0.0026173009456491817,28400.500820030316,28693.387319369675
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 5000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 1024!N!compression_rate: 0.8!N!preprocessing_time: 5!N!,42616.503037500006,534.7793304666332,169.11207298544372,0.003968229698167282,42285.043374448534,42947.96270055148
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 5000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 2048!N!compression_rate: 0.5!N!preprocessing_time: 2!N!,67770.1321507,1121.7516595423251,354.72902132275,0.005234297323398181,67074.8632689074,68465.40103249259
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 5000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 2048!N!compression_rate: 0.5!N!preprocessing_time: 5!N!,81788.50873349998,712.4799242023529,225.30593476235606,0.002754738266429259,81346.90910136576,82230.10836563421
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 5000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 2048!N!compression_rate: 0.8!N!preprocessing_time: 2!N!,37458.1628822,530.0628516484471,167.620591425303,0.004474874861120212,37129.6265230064,37786.699241393595
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 5000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 2048!N!compression_rate: 0.8!N!preprocessing_time: 5!N!,52271.1458545,521.0665426064177,164.77570871454495,0.0031523263173378374,51948.18546541949,52594.10624358051
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 5000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 4096!N!compression_rate: 0.5!N!preprocessing_time: 2!N!,116975.29831559998,1112.0616691415103,351.66477730557574,0.0030063165674241946,116286.03535208106,117664.5612791189
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 5000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 4096!N!compression_rate: 0.5!N!preprocessing_time: 5!N!,131699.97924259998,1165.2875076573553,368.4962653138144,0.0027979978997188766,130977.7265625849,132422.23192261506
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 5000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 4096!N!compression_rate: 0.8!N!preprocessing_time: 2!N!,57651.473321399986,1072.981971489383,339.3066918204301,0.005885481710568546,56986.43220543194,58316.51443736803
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 5000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 4096!N!compression_rate: 0.8!N!preprocessing_time: 5!N!,72401.9082405,860.2217560369445,272.0260041906443,0.0037571662239487646,71868.73727228634,72935.07920871365
